"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.555059659E1,-1.098099995E1,-7.695000172E0,3.283999920E0,1.380507309E1
1.555557806E1,-1.107800007E1,-7.400000095E0,3.177000046E0,1.369581747E1
1.556055937E1,-1.153999996E1,-7.046000004E0,2.917999983E0,1.383229696E1
1.556554081E1,-1.236200047E1,-6.480999947E0,2.513999939E0,1.418247551E1
1.557052212E1,-1.337800026E1,-5.763999939E0,2.098000050E0,1.471720729E1
1.557550358E1,-1.427600002E1,-4.984000206E0,1.603000045E0,1.520572405E1
1.558048491E1,-1.488199997E1,-4.250999928E0,1.021999955E0,1.551094476E1
1.558546637E1,-1.518400002E1,-3.539000034E0,5.099999905E-1,1.559931017E1
1.559044768E1,-1.522200012E1,-2.967000008E0,8.699999750E-2,1.550870548E1
1.559542888E1,-1.506299973E1,-2.703000069E0,-3.350000083E-1,1.530726609E1
1.560041034E1,-1.479800034E1,-2.630000114E0,-7.289999723E-1,1.504756311E1
1.560539186E1,-1.446500015E1,-2.434999943E0,-9.029999971E-1,1.469628739E1
1.561037309E1,-1.415499973E1,-2.062999964E0,-8.849999905E-1,1.433189489E1
1.561535440E1,-1.394099998E1,-1.516999960E0,-6.510000229E-1,1.403839629E1
1.562033592E1,-1.386800003E1,-1.021000028E0,-2.020000070E-1,1.390700075E1
1.562531715E1,-1.394400024E1,-6.800000072E-1,3.310000002E-1,1.396449440E1
1.563029861E1,-1.413799953E1,-4.490000010E-1,9.549999833E-1,1.417732897E1
1.563527993E1,-1.451900005E1,-1.979999989E-1,1.452999949E0,1.459286728E1
1.564026139E1,-1.497900009E1,9.000000358E-2,1.814000010E0,1.508870902E1
1.564524271E1,-1.536999989E1,2.939999998E-1,2.223999977E0,1.553285255E1
1.565022417E1,-1.561299992E1,3.199999928E-1,2.611999989E0,1.583321541E1
1.565520548E1,-1.565299988E1,1.500000060E-1,2.796000004E0,1.590146286E1
1.566018695E1,-1.568900013E1,-1.010000035E-1,2.779999971E0,1.593371664E1
1.566516826E1,-1.583800030E1,-3.689999878E-1,2.430000067E0,1.602757982E1
1.567014972E1,-1.600099945E1,-5.889999866E-1,1.675999999E0,1.609931304E1
1.567513127E1,-1.608600044E1,-6.660000086E-1,6.830000281E-1,1.611426248E1
1.568011250E1,-1.604000092E1,-5.550000072E-1,-3.240000010E-1,1.605286985E1
1.568509406E1,-1.592800045E1,-4.000000060E-1,-1.241000056E0,1.598127903E1
1.569007529E1,-1.572399998E1,-3.840000033E-1,-1.968999982E0,1.585145395E1
1.569505660E1,-1.548700047E1,-5.289999843E-1,-2.631999969E0,1.571796578E1
1.570003806E1,-1.524400043E1,-6.899999976E-1,-3.098000050E0,1.557091049E1
1.570501937E1,-1.496000004E1,-8.840000033E-1,-3.332000017E0,1.535204486E1
1.571000083E1,-1.463799953E1,-1.077000022E0,-3.457999945E0,1.507941388E1
1.571498214E1,-1.427999973E1,-1.259999990E0,-3.457000017E0,1.474641792E1
1.571996360E1,-1.400199986E1,-1.440000057E0,-3.355999947E0,1.447039515E1
1.572494490E1,-1.385900021E1,-1.590999961E0,-3.184000015E0,1.430877436E1
1.572992636E1,-1.389599991E1,-1.738000035E0,-3.142999887E0,1.435262714E1
1.573490767E1,-1.396300030E1,-1.904000044E0,-3.096999884E0,1.442851350E1
1.573988912E1,-1.392800045E1,-2.108000040E0,-3.040999889E0,1.441112560E1
1.574487043E1,-1.378899956E1,-2.302000046E0,-3.006000042E0,1.429936185E1
1.574985189E1,-1.357800007E1,-2.479000092E0,-2.884999990E0,1.410073588E1
1.575483321E1,-1.336499977E1,-2.599999905E0,-2.753999949E0,1.389128267E1
1.575981467E1,-1.324300003E1,-2.706000090E0,-2.578000069E0,1.376028963E1
1.576479598E1,-1.316100025E1,-2.782999992E0,-2.398999929E0,1.366426790E1
1.576977744E1,-1.307100010E1,-2.811000109E0,-2.173000097E0,1.354528311E1
1.577475875E1,-1.304899979E1,-2.806999922E0,-1.973000050E0,1.349253027E1
1.577974023E1,-1.312600040E1,-2.829999924E0,-1.789000034E0,1.354626544E1
1.578472154E1,-1.315200043E1,-2.839999914E0,-1.496000051E0,1.353804753E1
1.578970300E1,-1.313099957E1,-2.759000063E0,-1.149999976E0,1.346691245E1
1.579468430E1,-1.304399967E1,-2.638000011E0,-8.090000153E-1,1.333264612E1
1.579966576E1,-1.278999996E1,-2.586999893E0,-3.740000129E-1,1.305436875E1
1.580464710E1,-1.236400032E1,-2.677000046E0,6.499999762E-2,1.265065446E1
1.580962856E1,-1.178499985E1,-2.859999895E0,4.729999900E-1,1.213629061E1
1.581460987E1,-1.110599995E1,-3.053999901E0,7.580000162E-1,1.154316743E1
1.581959134E1,-1.041699982E1,-3.180999994E0,9.909999967E-1,1.093685179E1
1.582457265E1,-9.741000175E0,-3.332000017E0,1.231999993E0,1.036856463E1
1.582955411E1,-9.149000168E0,-3.503000021E0,1.532999992E0,9.915911567E0
1.583453541E1,-8.689000130E0,-3.637000084E0,1.876999974E0,9.604666666E0
1.583951687E1,-8.375000000E0,-3.671999931E0,2.279999971E0,9.424574705E0
1.584449817E1,-8.234999657E0,-3.602999926E0,2.732000113E0,9.394714068E0
1.584947963E1,-8.262000084E0,-3.553999901E0,3.115000010E0,9.518129319E0
1.585446094E1,-8.336999893E0,-3.640000105E0,3.407000065E0,9.714052575E0
1.585944238E1,-8.435000420E0,-3.930999994E0,3.703999996E0,1.001606754E1
1.586442369E1,-8.560999870E0,-4.346000195E0,3.993999958E0,1.039858029E1
1.586940515E1,-8.812999725E0,-4.842999935E0,4.140999794E0,1.087526974E1
1.587438647E1,-9.258000374E0,-5.336999893E0,4.243000031E0,1.149770360E1
1.587936793E1,-9.928999901E0,-5.750000000E0,4.361000061E0,1.227460226E1
1.588434923E1,-1.068299961E1,-6.051000118E0,4.375000000E0,1.303386773E1
1.588933069E1,-1.131099987E1,-6.364999771E0,4.151999950E0,1.362685010E1
1.589431200E1,-1.174600029E1,-6.807000160E0,3.872999907E0,1.411750340E1
1.589929345E1,-1.194699955E1,-7.394000053E0,3.742000103E0,1.453975928E1
1.590427476E1,-1.187300014E1,-8.045999527E0,3.638999939E0,1.479691054E1
1.590925623E1,-1.159799957E1,-8.736000061E0,3.543999910E0,1.494627802E1
1.591423754E1,-1.113300037E1,-9.414999962E0,3.444999933E0,1.498178715E1
1.591921900E1,-1.042500019E1,-1.004599953E1,3.194000006E0,1.482580087E1
1.592420030E1,-9.750000000E0,-1.064799976E1,2.950000048E0,1.473583724E1
1.592918176E1,-9.140000343E0,-1.125599957E1,2.819000006E0,1.477104917E1
1.593416307E1,-8.489999771E0,-1.183399963E1,2.898999929E0,1.485017993E1
1.593914451E1,-7.762000084E0,-1.237399960E1,3.127000093E0,1.493795973E1
1.594412582E1,-7.015999794E0,-1.287899971E1,3.428999901E0,1.506157120E1
1.594910727E1,-6.389999866E0,-1.327700043E1,3.881999969E0,1.523747887E1
1.595408858E1,-5.921000004E0,-1.359500027E1,4.447999954E0,1.548118138E1
1.595907004E1,-5.557000160E0,-1.386800003E1,5.060999870E0,1.577388333E1
1.596405133E1,-5.271999836E0,-1.415699959E1,5.546999931E0,1.609297449E1
1.596903279E1,-5.052999973E0,-1.443799973E1,6.014999866E0,1.643681442E1
1.597401407E1,-4.879000187E0,-1.475300026E1,6.452000141E0,1.682509927E1
1.597899552E1,-4.868000031E0,-1.511699963E1,6.761000156E0,1.726071334E1
1.598397683E1,-4.872000217E0,-1.556099987E1,7.065999985E0,1.777102864E1
1.598895828E1,-5.006999969E0,-1.571800041E1,7.189000130E0,1.799464666E1
1.599393960E1,-5.210000038E0,-1.571100044E1,7.327000141E0,1.810150730E1
1.599892106E1,-5.395999908E0,-1.568999958E1,7.380000114E0,1.815922090E1
1.600390229E1,-5.533999920E0,-1.572299957E1,7.217999935E0,1.816417886E1
1.600888379E1,-5.574999809E0,-1.578999996E1,7.142000198E0,1.820474906E1
1.601386502E1,-5.570000172E0,-1.588500023E1,7.131999969E0,1.828178213E1
1.601884633E1,-5.663000107E0,-1.590799999E1,7.035999775E0,1.829314972E1
1.602382779E1,-5.831999779E0,-1.575599957E1,6.964000225E0,1.818683708E1
1.602880911E1,-5.961999893E0,-1.547999954E1,7.035999775E0,1.801891011E1
1.603379057E1,-6.168000221E0,-1.513199997E1,7.283999920E0,1.789073237E1
1.603877211E1,-6.420000076E0,-1.478699970E1,7.620999813E0,1.783119175E1
1.604375341E1,-6.673999786E0,-1.454699993E1,8.010999680E0,1.789786568E1
1.604873487E1,-6.862999916E0,-1.443099976E1,8.432000160E0,1.806801451E1
1.605371618E1,-6.736999989E0,-1.460000038E1,8.847999573E0,1.835304543E1
1.605869766E1,-6.090000153E0,-1.514500046E1,9.109000206E0,1.869312776E1
1.606367896E1,-5.086999893E0,-1.574199963E1,9.038999557E0,1.885183368E1
1.606866039E1,-4.120999813E0,-1.606599998E1,8.734000206E0,1.874517950E1
1.607364170E1,-3.338999987E0,-1.602199936E1,8.361000061E0,1.837824002E1
1.607862316E1,-3.000000000E0,-1.554800034E1,7.979000092E0,1.773146235E1
1.608360450E1,-3.130000114E0,-1.492099953E1,7.435999870E0,1.696252404E1
1.608858596E1,-3.546000004E0,-1.442500019E1,6.864999771E0,1.636407554E1
1.609356727E1,-4.150000095E0,-1.404399967E1,6.559999943E0,1.604649578E1
1.609854873E1,-4.771999836E0,-1.366499996E1,6.563000202E0,1.589267687E1
1.610353004E1,-5.318999767E0,-1.334899998E1,6.802000046E0,1.589826291E1
1.610851149E1,-5.692999840E0,-1.311699963E1,7.164000034E0,1.599339935E1
1.611349280E1,-5.879000187E0,-1.302299976E1,7.531000137E0,1.615169122E1
1.611847403E1,-6.010000229E0,-1.300399971E1,7.960999966E0,1.638907049E1
1.612345555E1,-5.979000092E0,-1.290200043E1,8.477000237E0,1.655504727E1
1.612843703E1,-5.706999779E0,-1.280399990E1,8.897000313E0,1.660327903E1
1.613341826E1,-5.103000164E0,-1.280799961E1,9.027999878E0,1.647999534E1
1.613839980E1,-4.258999825E0,-1.290200043E1,8.732999802E0,1.615134608E1
1.614338103E1,-3.361999989E0,-1.301399994E1,8.428999901E0,1.586553742E1
1.614836233E1,-2.424999952E0,-1.300699997E1,8.281999588E0,1.560942632E1
1.615334378E1,-1.575999975E0,-1.282400036E1,8.159999847E0,1.528150381E1
1.615832510E1,-7.979999781E-1,-1.252600002E1,8.210000038E0,1.499805258E1
1.616330656E1,-1.990000010E-1,-1.218099976E1,8.206000328E0,1.468859413E1
1.616828787E1,5.799999833E-2,-1.187500000E1,8.262999535E0,1.446707124E1
1.617326933E1,2.119999975E-1,-1.165900040E1,8.475999832E0,1.441595669E1
1.617825067E1,3.190000057E-1,-1.150300026E1,8.569000244E0,1.434742281E1
1.618323213E1,3.700000048E-1,-1.142300034E1,8.515999794E0,1.425286249E1
1.618821343E1,4.670000076E-1,-1.137100029E1,8.598999977E0,1.426395938E1
1.619319489E1,6.869999766E-1,-1.133500004E1,8.722000122E0,1.431878071E1
1.619817620E1,1.024000049E0,-1.135599995E1,8.579999924E0,1.426967798E1
1.620315766E1,1.460000038E0,-1.138899994E1,8.232000351E0,1.412822528E1
1.620813920E1,2.006000042E0,-1.145699978E1,7.710000038E0,1.395460428E1
1.621312052E1,2.937999964E0,-1.168099976E1,7.013999939E0,1.393821345E1
1.621810198E1,4.119999886E0,-1.209599972E1,6.223999977E0,1.421357745E1
1.622308327E1,5.383999825E0,-1.245600033E1,5.414000034E0,1.460995533E1
1.622806473E1,6.614999771E0,-1.256200027E1,4.848999977E0,1.500249558E1
1.623304604E1,7.848000050E0,-1.258899975E1,4.317999840E0,1.545053857E1
1.623802750E1,9.189000130E0,-1.253999996E1,3.842000008E0,1.601406527E1
1.624300882E1,1.059799957E1,-1.237699986E1,3.438999891E0,1.665336124E1
1.624799027E1,1.194499969E1,-1.210099983E1,3.079999924E0,1.728015087E1
1.625297158E1,1.318200016E1,-1.174800014E1,2.765000105E0,1.787248895E1
1.625795304E1,1.417199993E1,-1.138599968E1,2.453000069E0,1.834403936E1
1.626293430E1,1.491499996E1,-1.107800007E1,2.239000082E0,1.871342916E1
1.626791583E1,1.564000034E1,-1.107800007E1,2.052999973E0,1.927554163E1
1.627289707E1,1.662199974E1,-1.134399986E1,1.646999955E0,2.019133025E1
1.627787838E1,1.783600044E1,-1.158399963E1,1.182999969E0,2.130050347E1
1.628285981E1,1.899900055E1,-1.155099964E1,5.619999766E-1,2.224193019E1
1.628784112E1,1.982099915E1,-1.127499962E1,-1.679999977E-1,2.280407524E1
1.629282258E1,2.022999954E1,-1.092199993E1,-8.949999809E-1,2.300747681E1
1.629780386E1,2.026899910E1,-1.049699974E1,-1.452000022E0,2.287198356E1
1.630278532E1,2.003199959E1,-1.008300018E1,-1.896000028E0,2.250650387E1
1.630776663E1,1.954199982E1,-9.746999741E0,-2.325999975E0,2.196142155E1
1.631274806E1,1.877799988E1,-9.451999664E0,-2.565000057E0,2.117859302E1
1.631772937E1,1.793300056E1,-9.260000229E0,-2.650000095E0,2.035589875E1
1.632271088E1,1.723500061E1,-9.173999786E0,-2.565000057E0,1.969230163E1
1.632769220E1,1.687999916E1,-9.319999695E0,-2.283999920E0,1.941683346E1
1.633267365E1,1.631299973E1,-8.895999908E0,-1.978999972E0,1.868607009E1
1.633765494E1,1.665600014E1,-9.335000038E0,-2.127000093E0,1.921168123E1
1.634263640E1,1.688400078E1,-9.394000053E0,-2.028000116E0,1.942754497E1
1.634761774E1,1.707699966E1,-9.277000427E0,-2.029000044E0,1.953979262E1
1.635259920E1,1.754899979E1,-9.420000076E0,-2.371000051E0,2.005805165E1
1.635758051E1,1.777400017E1,-9.423000336E0,-2.736999989E0,2.030268914E1
1.636256206E1,1.759700012E1,-9.157999992E0,-3.164000034E0,2.008816252E1
1.636754329E1,1.723500061E1,-8.781000137E0,-3.444000006E0,1.964719689E1
1.637252474E1,1.668799973E1,-8.425000191E0,-3.414999962E0,1.900347831E1
1.637750605E1,1.579599953E1,-8.088000298E0,-3.161000013E0,1.802557269E1
1.638248753E1,1.475199986E1,-7.923999786E0,-2.503999949E0,1.693166525E1
1.638746884E1,1.347200012E1,-7.697999954E0,-1.644999981E0,1.560320530E1
1.639245030E1,1.223099995E1,-7.566999912E0,-9.879999757E-1,1.441641395E1
1.639743160E1,1.126500034E1,-7.472000122E0,-6.230000257E-1,1.353215236E1
1.640241306E1,1.046800041E1,-7.293000221E0,-3.569999933E-1,1.276300646E1
1.640739437E1,9.746000290E0,-7.109000206E0,-2.500000000E-1,1.206585702E1
1.641237583E1,8.937000275E0,-6.912000179E0,-1.459999979E-1,1.129898387E1
1.641735714E1,8.076999664E0,-6.711999893E0,2.000000095E-3,1.050185080E1
1.642233860E1,7.162000179E0,-6.474999905E0,4.269999862E-1,9.664481327E0
1.642731991E1,6.460000038E0,-6.484000206E0,9.530000091E-1,9.202286030E0
1.643230137E1,5.889999866E0,-6.497000217E0,1.417999983E0,8.883345890E0
1.643728268E1,5.453000069E0,-6.412000179E0,1.973999977E0,8.645555619E0
1.644226414E1,5.230999947E0,-6.421000004E0,2.335999966E0,8.605201760E0
1.644724545E1,5.149000168E0,-6.521999836E0,2.375000000E0,8.642297703E0
1.645222690E1,5.125999928E0,-6.580999851E0,2.411999941E0,8.683500332E0
1.645720821E1,5.185999870E0,-6.563000202E0,2.615000010E0,8.763891337E0
1.646218965E1,5.381000042E0,-6.554999828E0,2.915999889E0,8.968067772E0
1.646717096E1,5.558000088E0,-6.520999908E0,3.181999922E0,9.140017959E0
1.647215242E1,5.769000053E0,-6.659999847E0,3.532999992E0,9.493105315E0
1.647713374E1,5.925000191E0,-6.945000172E0,3.874000072E0,9.916981961E0
1.648211520E1,5.894000053E0,-7.294000149E0,4.178999901E0,1.026672854E1
1.648709651E1,5.624000072E0,-7.554999828E0,4.381000042E0,1.038751946E1
1.649207798E1,5.053999901E0,-7.586999893E0,4.373000145E0,1.011081662E1
1.649705929E1,4.311999798E0,-7.570000172E0,4.349999905E0,9.737594365E0
1.650204073E1,3.569999933E0,-7.769999981E0,4.204999924E0,9.528894143E0
1.650702204E1,2.740999937E0,-8.057999611E0,4.013000011E0,9.410026965E0
1.651200350E1,1.891999960E0,-8.307999611E0,4.131000042E0,9.469302125E0
1.651698480E1,1.138000011E0,-8.458000183E0,4.171999931E0,9.499389167E0
1.652196626E1,4.569999874E-1,-8.501000404E0,4.087999821E0,9.443918646E0
1.652694758E1,0.000000000E0,-8.694999695E0,3.930999994E0,9.542315267E0
1.653192902E1,-2.450000048E-1,-9.078000069E0,3.579999924E0,9.761480918E0
1.653691032E1,-6.610000134E-1,-8.991000175E0,3.250999928E0,9.583527832E0
1.654189179E1,-7.070000172E-1,-9.208999634E0,2.920000076E0,9.686687965E0
1.654687310E1,-7.940000296E-1,-9.343999863E0,2.663000107E0,9.748453162E0
1.655185456E1,-5.659999847E-1,-9.545999527E0,2.552999973E0,9.897690226E0
1.655683584E1,-2.969999909E-1,-9.597000122E0,2.453000069E0,9.909986361E0
1.656181730E1,1.070000008E-1,-9.736000061E0,2.385999918E0,1.002467664E1
1.656679861E1,3.600000143E-1,-9.836999893E0,2.595000029E0,1.017989155E1
1.657178006E1,3.630000055E-1,-9.918999672E0,3.151999950E0,1.041409752E1
1.657676137E1,1.250000000E-1,-1.011900043E1,3.871999979E0,1.083522859E1
1.658174283E1,-3.059999943E-1,-1.040400028E1,4.701000214E0,1.142086953E1
1.658672416E1,-7.630000114E-1,-1.060099983E1,5.537000179E0,1.198422870E1
1.659170562E1,-1.250000000E0,-1.059200001E1,6.392000198E0,1.243425232E1
1.659668689E1,-1.802000046E0,-1.042800045E1,7.217000008E0,1.280919539E1
1.660166835E1,-2.414999962E0,-1.017300034E1,7.764999866E0,1.302372388E1
1.660664966E1,-3.005000114E0,-1.005500031E1,8.055000305E0,1.322936456E1
1.661163111E1,-3.539000034E0,-1.012199974E1,8.154000282E0,1.347097326E1
1.661661242E1,-4.059000015E0,-1.036600018E1,7.974999905E0,1.369416168E1
1.662159390E1,-4.491000175E0,-1.056999969E1,7.859000206E0,1.391610076E1
1.662657521E1,-4.761000156E0,-1.062300014E1,7.778999805E0,1.400100327E1
1.663155667E1,-4.887000084E0,-1.058199978E1,7.581999779E0,1.390497069E1
1.663653799E1,-4.896999836E0,-1.035000038E1,7.250999928E0,1.355286373E1
1.664151945E1,-4.664000034E0,-1.013500023E1,6.678999901E0,1.300308293E1
1.664650076E1,-4.304999828E0,-9.991999626E0,5.942999840E0,1.239727096E1
1.665148222E1,-3.857000113E0,-9.982999802E0,5.375000000E0,1.197611623E1
1.665646353E1,-3.292000055E0,-9.956000328E0,5.138000011E0,1.167725357E1
1.666144498E1,-2.746000051E0,-9.843999863E0,4.914999962E0,1.134028546E1
1.666642629E1,-2.262000084E0,-9.748999596E0,4.774000168E0,1.108831435E1
1.667140775E1,-1.871000051E0,-9.727999687E0,4.881999969E0,1.104393693E1
1.667638908E1,-1.565000057E0,-9.763999939E0,5.252999783E0,1.119727318E1
1.668137054E1,-1.289000034E0,-9.913000107E0,5.782999992E0,1.154868742E1
1.668635184E1,-1.031000018E0,-1.016499996E1,6.321000099E0,1.201437587E1
1.669133331E1,-8.090000153E-1,-1.044499969E1,6.890999794E0,1.253947279E1
1.669631462E1,-6.600000262E-1,-1.075599957E1,7.442999840E0,1.309676957E1
1.670129608E1,-5.580000281E-1,-1.102499962E1,7.750000000E0,1.348793834E1
1.670627739E1,-5.680000186E-1,-1.116699982E1,7.879000187E0,1.367856545E1
1.671125885E1,-6.940000057E-1,-1.118700027E1,7.842000008E0,1.367945815E1
1.671624016E1,-8.980000019E-1,-1.112699986E1,7.739999771E0,1.358396578E1
1.672122166E1,-1.169000030E0,-1.111999989E1,7.587999821E0,1.351290864E1
1.672620298E1,-1.504999995E0,-1.111100006E1,7.385000229E0,1.342600371E1
1.673118443E1,-1.975999951E0,-1.108600044E1,7.195000172E0,1.336308382E1
1.673616578E1,-2.585000038E0,-1.104599953E1,6.985000134E0,1.332240810E1
1.674114724E1,-3.187999964E0,-1.102299976E1,6.743999958E0,1.330982355E1
1.674612855E1,-3.812999964E0,-1.096300030E1,6.451000214E0,1.327937303E1
1.675111001E1,-4.414999962E0,-1.084099960E1,6.030000210E0,1.316739912E1
1.675609132E1,-4.827000141E0,-1.076900005E1,5.693999767E0,1.310316473E1
1.676107279E1,-5.065000057E0,-1.066699982E1,5.393000126E0,1.298166249E1
1.676605410E1,-5.236000061E0,-1.056200027E1,4.947999954E0,1.278492276E1
1.677103555E1,-5.586999893E0,-1.056599998E1,4.335000038E0,1.271405320E1
1.677601686E1,-5.735000134E0,-1.092000008E1,3.805999994E0,1.290822467E1
1.678099834E1,-5.994999886E0,-1.093799973E1,3.403000116E0,1.292904758E1
1.678597965E1,-6.086999893E0,-1.078299999E1,3.082000017E0,1.276022651E1
1.679096111E1,-6.138000011E0,-1.047099972E1,2.756999969E0,1.244660307E1
1.679594240E1,-6.144000053E0,-1.012399960E1,2.289000034E0,1.206165932E1
1.680092386E1,-6.037000179E0,-9.833000183E0,1.759999990E0,1.167179779E1
1.680590517E1,-5.994999886E0,-9.562999725E0,1.330000043E0,1.136485317E1
1.681088666E1,-6.091000080E0,-9.338999748E0,1.195000052E0,1.121361777E1
1.681586797E1,-6.218999863E0,-9.314999580E0,1.075999975E0,1.125179774E1
1.682084943E1,-6.586999893E0,-9.048000336E0,1.052000046E0,1.124106675E1
1.682583074E1,-7.111000061E0,-8.763999939E0,1.136000037E0,1.134303808E1
1.683081220E1,-7.761000156E0,-8.451000214E0,1.243999958E0,1.154123321E1
1.683579348E1,-8.539999962E0,-8.163000107E0,1.429999948E0,1.190004496E1
1.684077494E1,-9.354000092E0,-7.864999771E0,1.588999987E0,1.232397907E1
1.684575625E1,-1.010200024E1,-7.532000065E0,1.633999944E0,1.270635233E1
1.685073772E1,-1.057199955E1,-7.230000019E0,1.748000026E0,1.292654551E1
1.685571903E1,-1.077700043E1,-6.918000221E0,1.774999976E0,1.292876986E1
1.686070048E1,-1.072999954E1,-6.513999939E0,1.644000053E0,1.265969279E1
1.686568179E1,-1.033100033E1,-6.092000008E0,1.536999941E0,1.209150118E1
1.687066325E1,-9.711999893E0,-5.677999973E0,1.419000030E0,1.133914400E1
1.687564457E1,-9.074000359E0,-5.317999840E0,1.105999947E0,1.057553028E1
1.688062603E1,-8.562000275E0,-4.969999790E0,6.909999847E-1,9.924022753E0
1.688560734E1,-8.140999794E0,-4.663000107E0,4.370000064E-1,9.392040068E0
1.689058878E1,-7.909999847E0,-4.406000137E0,5.690000057E-1,9.072193550E0
1.689557009E1,-8.015000343E0,-4.235000134E0,6.809999943E-1,9.090611510E0
1.690055155E1,-8.357000351E0,-4.164000034E0,7.760000229E-1,9.369126277E0
1.690553286E1,-8.876999855E0,-3.947000027E0,1.006000042E0,9.766881371E0
1.691051432E1,-9.515000343E0,-3.556999922E0,1.233000040E0,1.023268142E1
1.691549586E1,-1.021100044E1,-3.085000038E0,1.256000042E0,1.074054428E1
1.692047710E1,-1.099100018E1,-2.617000103E0,1.098999977E0,1.135158911E1
1.692545863E1,-1.181000042E1,-2.170000076E0,8.920000196E-1,1.204079210E1
1.693043993E1,-1.255099964E1,-1.761000037E0,7.340000272E-1,1.269517504E1
1.693542116E1,-1.314599991E1,-1.460000038E0,5.490000248E-1,1.323821418E1
1.694040262E1,-1.355900002E1,-1.218000054E0,2.300000042E-1,1.361553912E1
1.694538393E1,-1.366399956E1,-9.120000005E-1,-1.049999967E-1,1.369480387E1
1.695036539E1,-1.341899967E1,-5.879999995E-1,-3.810000122E-1,1.343727864E1
1.695534670E1,-1.297599983E1,-2.509999871E-1,-5.230000019E-1,1.298896076E1
1.696032816E1,-1.238599968E1,-1.099999994E-2,-5.770000219E-1,1.239943701E1
1.696530946E1,-1.179699993E1,1.580000073E-1,-5.950000286E-1,1.181305195E1
1.697029092E1,-1.124400043E1,3.429999948E-1,-4.939999878E-1,1.126007241E1
1.697527222E1,-1.076900005E1,5.070000291E-1,-2.739999890E-1,1.078440945E1
1.698025371E1,-1.029399967E1,6.359999776E-1,0.000000000E0,1.031362813E1
1.698523502E1,-9.887999535E0,6.380000114E-1,2.529999912E-1,9.911790343E0
1.699021648E1,-9.689999580E0,5.490000248E-1,5.490000248E-1,9.721054157E0
1.699519775E1,-9.897999763E0,5.640000105E-1,8.119999766E-1,9.947252852E0
1.700017921E1,-1.066800022E1,7.450000048E-1,8.709999919E-1,1.072939396E1
1.700516052E1,-1.176399994E1,1.013000011E0,8.650000095E-1,1.183917601E1
1.701014208E1,-1.267899990E1,1.207000017E0,8.569999933E-1,1.276512188E1
1.701512354E1,-1.328299999E1,1.289999962E0,6.029999852E-1,1.335910916E1
1.702010483E1,-1.363399982E1,1.277999997E0,2.169999927E-1,1.369548554E1
1.702508629E1,-1.382100010E1,1.238999963E0,-4.320000112E-1,1.388314765E1
1.703006760E1,-1.399199963E1,1.276000023E0,-1.230000019E0,1.410379841E1
1.703504905E1,-1.414799976E1,1.373999953E0,-1.975000024E0,1.435111140E1
1.704003028E1,-1.433399963E1,1.524000049E0,-2.506999969E0,1.463117119E1
1.704501182E1,-1.447999954E1,1.527999997E0,-2.773000002E0,1.482210173E1
1.704999307E1,-1.453899956E1,1.435999990E0,-2.648000002E0,1.484777788E1
1.705497438E1,-1.468500042E1,1.439000010E0,-2.253999949E0,1.492650241E1
1.705995580E1,-1.493900013E1,1.557000041E0,-1.817999959E0,1.512954387E1
1.706493711E1,-1.524800014E1,1.550999999E0,-1.251000047E0,1.537764971E1
1.706991857E1,-1.562300014E1,1.376999974E0,-6.769999862E-1,1.569817160E1
1.707489988E1,-1.592399979E1,1.113000035E0,-1.360000074E-1,1.596342802E1
1.707988134E1,-1.612199974E1,8.790000081E-1,3.499999940E-1,1.614973736E1
1.708486288E1,-1.615099907E1,6.060000062E-1,7.350000143E-1,1.617906771E1
1.708984420E1,-1.597000027E1,2.930000126E-1,1.011000037E0,1.600465178E1
1.709482566E1,-1.558500004E1,-4.899999872E-2,1.161000013E0,1.562826120E1
1.709980698E1,-1.500500011E1,-3.819999993E-1,1.141999960E0,1.505324272E1
1.710478821E1,-1.431299973E1,-6.830000281E-1,1.074000001E0,1.436947898E1
1.710976975E1,-1.358699989E1,-8.849999905E-1,1.011000037E0,1.365327478E1
1.711475096E1,-1.280300045E1,-1.042000055E0,9.629999995E-1,1.288138011E1
1.711973250E1,-1.199600029E1,-1.202999949E0,1.036000013E0,1.210060031E1
1.712471395E1,-1.120899963E1,-1.386000037E0,1.169999957E0,1.135480378E1
1.712969519E1,-1.041300011E1,-1.546000004E0,1.363999963E0,1.061513934E1
1.713467671E1,-9.732999802E0,-1.667999983E0,1.675999999E0,1.001611128E1
1.713965794E1,-9.274000168E0,-1.689000010E0,2.040999889E0,9.644971783E0
1.714463925E1,-9.013999939E0,-1.697000027E0,2.384999990E0,9.477353478E0
1.714962071E1,-8.753999710E0,-1.853000045E0,2.664000034E0,9.336113553E0
1.715460201E1,-8.399999619E0,-2.134000063E0,2.875999928E0,9.131556573E0
1.715958347E1,-7.859000206E0,-2.585999966E0,3.134999990E0,8.847570571E0
1.716456478E1,-7.203000069E0,-3.055999994E0,3.345999956E0,8.509880238E0
1.716954622E1,-6.532000065E0,-3.460000038E0,3.460000038E0,8.161508768E0
1.717452776E1,-5.946000099E0,-3.730000019E0,3.519000053E0,7.851826456E0
1.717950909E1,-5.468999863E0,-3.917000055E0,3.563999891E0,7.612814470E0
1.718449055E1,-5.230000019E0,-3.993999958E0,3.719000101E0,7.558829117E0
