"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.013549428E0,2.697999954E0,-5.309000015E0,2.268400002E1,2.345268730E1
6.018530680E0,2.424000025E0,-5.288000107E0,2.215299988E1,2.290401984E1
6.023511986E0,1.483000040E0,-5.941999912E0,2.102300072E1,2.189687675E1
6.028493447E0,4.799999893E-1,-6.722000122E0,1.898500061E1,2.014561823E1
6.033474689E0,-6.470000148E-1,-6.993000031E0,1.683799934E1,1.824387241E1
6.038455995E0,-2.105000019E0,-6.625999928E0,1.496599960E1,1.650200122E1
6.043437233E0,-3.456000090E0,-5.915999889E0,1.324699974E1,1.491395298E1
6.048418692E0,-4.252999783E0,-5.514999866E0,1.189200020E1,1.378125174E1
6.053399925E0,-4.658999920E0,-5.515999794E0,1.106200027E1,1.320985935E1
6.058381226E0,-4.899000168E0,-5.611000061E0,1.065499973E1,1.300048244E1
6.063362687E0,-4.965000153E0,-5.605000019E0,1.052999973E1,1.292084154E1
6.068343935E0,-4.491000175E0,-5.748000145E0,1.058899975E1,1.285828542E1
6.073325241E0,-3.987999916E0,-5.861000061E0,1.060799980E1,1.275872740E1
6.078306702E0,-3.891000032E0,-5.914000034E0,1.073299980E1,1.285739330E1
6.083287959E0,-4.111000061E0,-5.890999794E0,1.049300003E1,1.271641654E1
6.088269265E0,-4.383999825E0,-6.058000088E0,1.001599979E1,1.249956285E1
6.093250726E0,-4.729000092E0,-6.613999844E0,9.692000389E0,1.265082240E1
6.098231959E0,-5.077000141E0,-7.623000145E0,9.355999947E0,1.309277651E1
6.103213250E0,-5.796999931E0,-9.368000031E0,8.800000191E0,1.409980979E1
6.108194483E0,-6.657000065E0,-1.126599979E1,8.286999702E0,1.548911764E1
6.113175942E0,-7.202000141E0,-1.255900002E1,7.721000195E0,1.640765466E1
6.118157247E0,-7.469999790E0,-1.327000046E1,6.787000179E0,1.667204788E1
6.123138478E0,-7.164999962E0,-1.368999958E1,4.923999786E0,1.621724659E1
6.128119933E0,-5.997000217E0,-1.422500038E1,2.464999914E0,1.563300585E1
6.133101243E0,-4.097000122E0,-1.458199978E1,5.700000003E-2,1.514672825E1
6.138082474E0,-1.796000004E0,-1.438500023E1,-1.863000035E0,1.461590287E1
6.143063899E0,5.460000038E-1,-1.371300030E1,-3.667000055E0,1.420532937E1
6.148045209E0,2.273000002E0,-1.250599957E1,-5.356999874E0,1.379362178E1
6.153026430E0,2.755000114E0,-1.080399990E1,-6.788000107E0,1.305348172E1
6.158007889E0,1.922000051E0,-8.864999771E0,-7.486000061E0,1.176105871E1
6.162989219E0,3.140000105E-1,-7.067999840E0,-7.640999794E0,1.041345743E1
6.167970450E0,-8.970000148E-1,-5.960000038E0,-7.352000237E0,9.506740606E0
6.172951909E0,-1.258999944E0,-5.587999821E0,-6.322999954E0,8.531773044E0
6.177933180E0,-9.229999781E-1,-5.423999786E0,-5.000000000E0,7.434494108E0
6.182914411E0,-3.319999874E-1,-5.265999794E0,-4.001999855E0,6.622460318E0
6.187895870E0,4.609999955E-1,-5.298999786E0,-3.361999989E0,6.292452912E0
6.192877190E0,1.036999941E0,-5.418000221E0,-3.200999975E0,6.377812800E0
6.197858421E0,1.335000038E0,-5.418000221E0,-3.256000042E0,6.460533087E0
6.202839880E0,1.439000010E0,-5.500999928E0,-3.486000061E0,6.669626501E0
6.207821161E0,1.473000050E0,-5.717999935E0,-3.836999893E0,7.041862011E0
6.212802392E0,1.526000023E0,-5.973999977E0,-4.077000141E0,7.391838875E0
6.217783851E0,1.546000004E0,-6.328000069E0,-4.146999836E0,7.722131087E0
6.222765122E0,1.608999968E0,-6.847000122E0,-4.160999775E0,8.172160711E0
6.227746353E0,2.303999901E0,-7.583000183E0,-4.517000198E0,9.122148766E0
6.232727812E0,3.453999996E0,-8.189000130E0,-4.869999886E0,1.013443328E1
6.237709122E0,4.065000057E0,-8.774000168E0,-5.890999794E0,1.132303771E1
6.242690353E0,3.884000063E0,-8.975000381E0,-7.260000229E0,1.217964251E1
6.247671832E0,2.960999966E0,-8.498000145E0,-8.326000214E0,1.225992687E1
6.252653065E0,2.332999945E0,-7.561999798E0,-8.512999535E0,1.162316182E1
6.257634371E0,1.899999976E0,-6.872000217E0,-8.710000038E0,1.125604227E1
6.262615599E0,1.748000026E0,-6.532999992E0,-8.967000008E0,1.123132593E1
6.267597058E0,2.063999891E0,-6.322000027E0,-9.038000107E0,1.122110627E1
6.272578348E0,2.602999926E0,-6.044000149E0,-9.175999641E0,1.129178975E1
6.277559579E0,2.960999966E0,-6.053999901E0,-9.253000259E0,1.144711533E1
6.282541034E0,3.003999949E0,-6.131999969E0,-9.340999603E0,1.157064013E1
6.287522344E0,3.028000116E0,-6.116000175E0,-9.640999794E0,1.181199051E1
6.292503575E0,3.081000090E0,-6.086999893E0,-9.973999977E0,1.208407236E1
6.297485019E0,3.137000084E0,-6.123000145E0,-1.039599991E1,1.246630316E1
6.302466329E0,3.092999935E0,-6.118999958E0,-1.107499981E1,1.302552993E1
6.307447789E0,2.943000078E0,-5.979000092E0,-1.165799999E1,1.342827820E1
6.312429021E0,2.798000097E0,-5.811999798E0,-1.196800041E1,1.359563092E1
6.317410327E0,2.747999907E0,-5.767000198E0,-1.202900028E1,1.362008233E1
6.322391780E0,2.815000057E0,-5.808000088E0,-1.183500004E1,1.348051617E1
6.327373012E0,2.937000036E0,-5.867000103E0,-1.133600044E1,1.309780766E1
6.332354318E0,3.148000002E0,-6.043000221E0,-1.085099983E1,1.281296035E1
6.337335794E0,3.421000004E0,-6.492000103E0,-1.060999966E1,1.290044182E1
6.342317026E0,3.618000031E0,-7.071000099E0,-1.060700035E1,1.325131779E1
6.347298361E0,3.601999998E0,-7.579999924E0,-1.073499966E1,1.362611538E1
6.352279823E0,3.427000046E0,-7.787000179E0,-1.109799957E1,1.398382264E1
6.357261055E0,3.188999891E0,-7.875999928E0,-1.156000042E1,1.434694061E1
6.362242356E0,3.128999949E0,-7.992000103E0,-1.209399986E1,1.482995411E1
6.367223818E0,3.211999893E0,-8.185999870E0,-1.259799957E1,1.536349994E1
6.372205045E0,3.325000048E0,-8.402000427E0,-1.317399979E1,1.597509020E1
6.377186351E0,3.415999889E0,-8.479999542E0,-1.401900005E1,1.673654116E1
6.382167851E0,3.575000048E0,-8.546999931E0,-1.492599964E1,1.756750689E1
6.387149084E0,3.697999954E0,-8.637999535E0,-1.569699955E1,1.829442632E1
6.392130318E0,3.710999966E0,-8.640000343E0,-1.646400070E1,1.896007505E1
6.397111855E0,3.815999985E0,-8.597999573E0,-1.734900093E1,1.973512822E1
6.402093112E0,4.140999794E0,-8.642999649E0,-1.804000092E1,2.042770068E1
6.407074342E0,4.215000153E0,-8.244999886E0,-1.914299965E1,2.126501082E1
6.412055879E0,4.702000141E0,-7.782999992E0,-1.815099907E1,2.030129704E1
6.417037132E0,4.947999954E0,-7.850999832E0,-1.803199959E1,2.027988933E1
6.422018439E0,5.223000050E0,-8.347000122E0,-1.840800095E1,2.087598236E1
6.426999899E0,5.485000134E0,-8.546999931E0,-1.771199989E1,2.041693842E1
6.431981132E0,5.652999878E0,-8.421999931E0,-1.618300056E1,1.909910987E1
6.436962437E0,5.717999935E0,-8.354000092E0,-1.421199989E1,1.744894787E1
6.441943670E0,5.721000195E0,-8.576000214E0,-1.247000027E1,1.617957136E1
6.446925120E0,5.580999851E0,-9.081000328E0,-1.085000038E1,1.520968884E1
6.451906429E0,5.361000061E0,-9.550000191E0,-9.215999603E0,1.431354163E1
6.456887660E0,5.201000214E0,-9.746000290E0,-7.886000156E0,1.357291138E1
6.461869115E0,4.900000095E0,-9.701000214E0,-6.742000103E0,1.278960404E1
6.466850424E0,4.453999996E0,-9.618000031E0,-5.797999859E0,1.208142553E1
6.471831679E0,3.865999937E0,-9.548000336E0,-5.106999874E0,1.149746553E1
6.476813139E0,3.224999905E0,-9.564999580E0,-4.546999931E0,1.107091007E1
6.481794382E0,2.516999960E0,-9.649999619E0,-4.179999828E0,1.081342591E1
6.486775687E0,1.697999954E0,-9.666000366E0,-4.018000126E0,1.060467312E1
6.491757149E0,8.399999738E-1,-9.607999802E0,-3.842999935E0,1.038209558E1
6.496738377E0,5.799999833E-2,-9.539999962E0,-3.599999905E0,1.019681139E1
6.501719682E0,-5.979999900E-1,-9.425000191E0,-3.345000029E0,1.001884513E1
6.506701144E0,-1.215000033E0,-9.416000366E0,-3.279999971E0,1.004468455E1
6.511682382E0,-1.786000013E0,-9.465999603E0,-3.230999947E0,1.016042840E1
6.516663687E0,-2.322000027E0,-9.564999580E0,-3.196000099E0,1.034868676E1
6.521645149E0,-2.779999971E0,-9.677000046E0,-3.165999889E0,1.055444385E1
6.526626377E0,-3.200999975E0,-9.697999954E0,-3.062000036E0,1.066177509E1
6.531607682E0,-3.563999891E0,-9.659999847E0,-2.779999971E0,1.066518130E1
6.536589144E0,-3.901000023E0,-9.585000038E0,-2.378999949E0,1.061836464E1
6.541570386E0,-4.296999931E0,-9.524999619E0,-2.051000118E0,1.064877587E1
6.546551691E0,-4.617000103E0,-9.605999947E0,-1.718000054E0,1.079552913E1
6.551533139E0,-4.735000134E0,-9.824000359E0,-1.277999997E0,1.098018640E1
6.556514372E0,-4.774000168E0,-1.014799976E1,-7.730000019E-1,1.124146369E1
6.561495677E0,-4.781000137E0,-1.052200031E1,-1.850000024E-1,1.155874898E1
6.566477159E0,-4.771999836E0,-1.079800034E1,4.589999914E-1,1.181437576E1
6.571458392E0,-4.743999958E0,-1.104399967E1,1.182999969E0,1.207787040E1
6.576439697E0,-4.730999947E0,-1.148400021E1,1.985000014E0,1.257795080E1
6.581421154E0,-4.643000126E0,-1.206700039E1,2.716000080E0,1.321160872E1
6.586402387E0,-4.329999924E0,-1.253899956E1,3.461999893E0,1.370988156E1
6.591383692E0,-3.976000071E0,-1.273999977E1,3.966000080E0,1.392283475E1
6.596365154E0,-3.579999924E0,-1.271199989E1,4.228000164E0,1.386677057E1
6.601346401E0,-3.180999994E0,-1.276900005E1,4.440000057E0,1.388811448E1
6.606327707E0,-2.858000040E0,-1.312199974E1,4.704999924E0,1.422997069E1
6.611309168E0,-2.551000118E0,-1.369200039E1,5.164000034E0,1.485413655E1
6.616290411E0,-2.352999926E0,-1.419799995E1,5.952000141E0,1.557389216E1
6.621271717E0,-2.447000027E0,-1.478999996E1,6.739999771E0,1.643652959E1
6.626252949E0,-2.878000021E0,-1.556200027E1,7.524000168E0,1.752339337E1
6.631234414E0,-3.247999907E0,-1.579800034E1,8.527999878E0,1.824426211E1
6.636215724E0,-3.226000071E0,-1.540499973E1,9.446000099E0,1.835614369E1
6.641196954E0,-2.572000027E0,-1.488700008E1,1.021100044E1,1.823465069E1
6.646178491E0,-1.450999975E0,-1.443700027E1,1.063300037E1,1.798869297E1
6.651159724E0,-3.109999895E-1,-1.423099995E1,1.151599979E1,1.830946017E1
6.656140954E0,6.010000110E-1,-1.408300018E1,1.306099987E1,1.921670661E1
6.661122409E0,1.582999945E0,-1.389099979E1,1.457100010E1,2.019355858E1
6.666103719E0,2.545000076E0,-1.377900028E1,1.545100021E1,2.085836239E1
6.671084940E0,2.967999935E0,-1.379399967E1,1.612599945E1,2.142734955E1
6.676066400E0,2.312999964E0,-1.381799984E1,1.657099915E1,2.169988712E1
6.681047690E0,9.789999723E-1,-1.361400032E1,1.700900078E1,2.180838263E1
6.686028920E0,-5.540000200E-1,-1.326200008E1,1.712800026E1,2.166923984E1
6.691010380E0,-2.434999943E0,-1.292700005E1,1.711499977E1,2.158610136E1
6.695991671E0,-4.282999992E0,-1.226200008E1,1.769499969E1,2.195025624E1
6.700973130E0,-6.111000061E0,-1.111900043E1,1.862400055E1,2.253508129E1
6.705954387E0,-7.576000214E0,-9.788999557E0,1.978100014E1,2.333470073E1
6.710935693E0,-8.180000305E0,-8.520999908E0,2.114399910E1,2.421959005E1
6.715917154E0,-7.762000084E0,-7.702000141E0,2.270999908E1,2.520542620E1
6.720898416E0,-7.136000156E0,-7.343999863E0,2.489200020E1,2.691595263E1
6.725879722E0,-6.614999771E0,-6.821000099E0,2.801199913E1,2.957966125E1
6.730861183E0,-5.353000164E0,-5.704999924E0,3.121699905E1,3.218233467E1
6.735842406E0,-1.952000022E0,-5.005000114E0,3.441600037E1,3.483276348E1
6.740823712E0,2.388000011E0,-4.668000221E0,3.473799896E1,3.513148648E1
6.745805173E0,6.230999947E0,-5.197000027E0,3.628300095E1,3.717916523E1
6.750786377E0,8.942999840E0,-6.145999908E0,3.772399902E1,3.925367070E1
6.755767683E0,1.012199974E1,-6.923999786E0,3.924499893E1,4.111650025E1
6.760749159E0,9.633000374E0,-7.723000050E0,3.973300171E1,4.160710097E1
6.765730392E0,7.862999916E0,-8.052000046E0,3.895199966E1,4.054528025E1
6.770711698E0,5.105999947E0,-7.186999798E0,3.751900101E1,3.854088268E1
6.775692906E0,2.016000032E0,-5.354000092E0,3.608499908E1,3.653569121E1
6.780674365E0,-6.159999967E-1,-3.523999929E0,3.527899933E1,3.545991857E1
6.785655675E0,-2.391999960E0,-2.058000088E0,3.562599945E1,3.576547029E1
6.790636915E0,-3.131000042E0,-6.620000005E-1,3.729999924E1,3.743703178E1
6.795618374E0,-1.960999966E0,8.399999887E-2,4.070899963E1,4.075629066E1
6.800599665E0,9.980000257E-1,3.720000088E-1,4.502500153E1,4.503759708E1
6.805580896E0,4.479000092E0,1.342000008E0,4.885699844E1,4.908022721E1
6.810562355E0,7.831999779E0,3.286999941E0,5.165100098E1,5.234472744E1
6.815543631E0,1.088399982E1,4.836999893E0,5.374200058E1,5.504598665E1
6.820524862E0,1.364799976E1,6.263999939E0,5.513199997E1,5.714055489E1
6.825506321E0,1.602400017E1,7.598000050E0,5.532400131E1,5.809684421E1
6.830487641E0,1.744000053E1,8.552000046E0,5.378099823E1,5.718116905E1
6.835468872E0,1.809300041E1,8.241000175E0,5.106200027E1,5.479597266E1
6.840450317E0,1.725699997E1,7.571000099E0,4.720199966E1,5.082472688E1
6.845431550E0,1.536299992E1,6.185999870E0,4.257799911E1,4.568560353E1
6.850412856E0,1.310099983E1,4.715000153E0,3.797200012E1,4.044428534E1
6.855394316E0,1.109799957E1,3.437000036E0,3.354299927E1,3.549804732E1
6.860375549E0,9.430000305E0,2.269999981E0,2.884499931E1,3.043208489E1
6.865357077E0,7.867000103E0,1.442000031E0,2.424600029E1,2.553111014E1
6.870338309E0,6.267000198E0,9.549999833E-1,1.994099998E1,2.092440673E1
6.875319602E0,5.237999916E0,4.390000105E-1,1.727899933E1,1.806081897E1
6.880301062E0,4.498000145E0,2.469999939E-1,1.498200035E1,1.564459488E1
6.885282294E0,3.572000027E0,8.080000281E-1,1.325300026E1,1.374969324E1
6.890263540E0,3.072000027E0,9.470000267E-1,1.295499992E1,1.334788434E1
6.895244846E0,2.523000002E0,1.088000059E0,1.356700039E1,1.384242655E1
6.900226317E0,1.743000031E0,1.769999981E0,1.424699974E1,1.446194837E1
6.905207626E0,1.345999956E0,1.881999969E0,1.493400002E1,1.511218039E1
6.910188857E0,1.146999955E0,1.539999962E0,1.575800037E1,1.587456407E1
6.915170303E0,4.629999995E-1,9.369999766E-1,1.768400002E1,1.771485802E1
6.920151612E0,-2.370000035E-1,-1.930000037E-1,2.030900002E1,2.031129980E1
6.925132843E0,-8.650000095E-1,-8.339999914E-1,2.083699989E1,2.087161579E1
6.930114274E0,-9.530000091E-1,-1.669999957E0,2.040200043E1,2.049240665E1
6.935095583E0,-7.129999995E-1,-3.003000021E0,2.084700012E1,2.107424476E1
6.940076833E0,-1.860000044E-1,-4.502999783E0,2.171999931E1,2.218265027E1
6.945058293E0,2.949999869E-1,-5.967999935E0,2.220100021E1,2.299105171E1
6.950039602E0,7.850000262E-1,-7.106999874E0,2.180200005E1,2.294456097E1
6.955020833E0,9.570000172E-1,-7.951000214E0,2.080599976E1,2.229403237E1
6.960002293E0,7.639999986E-1,-8.651000023E0,2.013899994E1,2.193177640E1
6.964983602E0,-1.000000015E-1,-9.026000023E0,1.957200050E1,2.155323363E1
6.969965043E0,-1.197000027E0,-9.135000229E0,1.931999969E1,2.140428524E1
6.974946276E0,-1.993000031E0,-9.437999725E0,1.888599968E1,2.120681192E1
6.979927591E0,-2.308000088E0,-1.017899990E1,1.804700089E1,2.084785707E1
6.984909053E0,-2.513000011E0,-1.122799969E1,1.690500069E1,2.044901451E1
6.989890286E0,-3.127000093E0,-1.218000031E1,1.577600002E1,2.017455610E1
6.994871596E0,-4.084000111E0,-1.271899986E1,1.499300003E1,2.008088804E1
6.999852829E0,-4.868999958E0,-1.295699978E1,1.444699955E1,2.000766853E1
7.004834289E0,-5.460000038E0,-1.316800022E1,1.395499992E1,1.994868049E1
7.009815622E0,-5.885000229E0,-1.345100021E1,1.378400040E1,2.013855261E1
7.014796853E0,-6.197999954E0,-1.401399994E1,1.387699986E1,2.067313529E1
7.019778361E0,-6.269999981E0,-1.479100037E1,1.440200043E1,2.157554653E1
7.024759670E0,-6.119999886E0,-1.604899979E1,1.483300018E1,2.269455193E1
7.029741130E0,-6.072000027E0,-1.742900085E1,1.489999962E1,2.372022858E1
7.034722344E0,-6.244999886E0,-1.857600021E1,1.481700039E1,2.456850236E1
7.039703650E0,-6.533999920E0,-1.970999908E1,1.440699959E1,2.527328344E1
7.044684906E0,-6.848999977E0,-2.115699959E1,1.353499985E1,2.603312607E1
7.049666366E0,-7.118999958E0,-2.232699966E1,1.258899975E1,2.660184184E1
7.054647681E0,-7.327000141E0,-2.273399925E1,1.162399960E1,2.656382916E1
7.059629140E0,-7.485000134E0,-2.256900024E1,1.060099983E1,2.603394316E1
7.064610373E0,-7.409999847E0,-2.244300079E1,9.343000412E0,2.541432744E1
7.069591674E0,-7.052999973E0,-2.287500000E1,8.000000000E0,2.523906563E1
7.074573135E0,-6.173999786E0,-2.349600029E1,6.993000031E0,2.528007817E1
7.079554400E0,-5.210999966E0,-2.377799988E1,5.888999939E0,2.504452274E1
7.084535706E0,-4.373000145E0,-2.360099983E1,4.919000149E0,2.450156905E1
7.089517167E0,-3.872999907E0,-2.297100067E1,4.383999825E0,2.370414425E1
7.094498400E0,-4.065000057E0,-2.182999992E1,4.412000179E0,2.263932127E1
7.099479706E0,-4.445000172E0,-2.043199921E1,4.521999836E0,2.139329569E1
7.104461167E0,-4.408999920E0,-1.946699905E1,4.607999802E0,2.048504319E1
7.109442368E0,-3.946000099E0,-1.928000069E1,4.899000168E0,2.028027480E1
7.114423674E0,-3.395999908E0,-1.946400070E1,5.091000080E0,2.040339238E1
7.119405149E0,-2.954999924E0,-1.967300034E1,5.120999813E0,2.054223955E1
7.124386459E0,-2.838000059E0,-1.952799988E1,4.982999802E0,2.035257504E1
7.129367690E0,-2.857000113E0,-1.930500031E1,5.039999962E0,2.015557208E1
7.134349135E0,-2.976999998E0,-1.879999924E1,4.728000164E0,1.961266137E1
7.139330445E0,-3.015000105E0,-1.811400032E1,4.481999874E0,1.890226325E1
7.144311685E0,-2.684000015E0,-1.767000008E1,4.425000191E0,1.841231614E1
7.149293144E0,-1.657999992E0,-1.808900070E1,4.671000004E0,1.875577648E1
7.154274377E0,-6.119999886E-1,-1.888599968E1,4.571000099E0,1.944092513E1
7.159255706E0,-3.449999988E-1,-1.910899925E1,4.283999920E0,1.958636089E1
7.164237167E0,-7.969999909E-1,-1.834600067E1,3.970000029E0,1.878754507E1
7.169218400E0,-1.230999947E0,-1.732299995E1,3.786000013E0,1.777457410E1
7.174199735E0,-1.529000044E0,-1.655900002E1,3.687000036E0,1.703327015E1
7.179181196E0,-1.682999969E0,-1.620299911E1,3.834000111E0,1.673526893E1
7.184162429E0,-1.855999947E0,-1.604700089E1,3.826999903E0,1.660111145E1
7.189143735E0,-1.949000001E0,-1.588300037E1,3.648999929E0,1.641290658E1
7.194125167E0,-1.016000032E0,-1.632999992E1,3.184999943E0,1.666869456E1
7.199106477E0,-8.920000196E-1,-1.605400085E1,2.819999933E0,1.632418473E1
7.204087685E0,-7.590000033E-1,-1.574400043E1,2.390000105E0,1.594245060E1
7.209069144E0,-7.739999890E-1,-1.543999958E1,1.993000031E0,1.558732537E1
7.214050440E0,-9.340000153E-1,-1.543400002E1,1.402999997E0,1.552575671E1
7.219031671E0,-1.157999992E0,-1.591199970E1,2.509999871E-1,1.595605526E1
7.224013145E0,-1.348000050E0,-1.622299957E1,-7.839999795E-1,1.629777516E1
7.228994454E0,-1.488000035E0,-1.593900013E1,-1.189000010E0,1.605240139E1
7.233975685E0,-1.503000021E0,-1.532400036E1,-1.080000043E0,1.543536187E1
7.238957102E0,-1.271000028E0,-1.473099995E1,-1.131999969E0,1.482899944E1
7.243938334E0,-8.220000267E-1,-1.452600002E1,-1.835000038E0,1.466450087E1
7.248919640E0,-4.839999974E-1,-1.479800034E1,-3.081000090E0,1.512308274E1
7.253901097E0,-3.829999864E-1,-1.507699966E1,-4.183000088E0,1.565120116E1
7.258882406E0,-3.459999859E-1,-1.502700043E1,-4.814000130E0,1.578306228E1
7.263863637E0,-2.179999948E-1,-1.484500027E1,-5.370999813E0,1.578826133E1
7.268845092E0,1.459999979E-1,-1.468000031E1,-5.894999981E0,1.582007426E1
7.273826401E0,7.739999890E-1,-1.461600018E1,-6.526000023E0,1.602545517E1
7.278807608E0,1.363999963E0,-1.460400009E1,-7.269000053E0,1.636996263E1
7.283789068E0,1.736999989E0,-1.453800011E1,-8.260999680E0,1.681114903E1
7.288770377E0,1.914000034E0,-1.428499985E1,-9.394000053E0,1.720383253E1
7.293751589E0,2.128000021E0,-1.411100006E1,-1.047999954E1,1.770534092E1
7.298733049E0,2.443000078E0,-1.411299992E1,-1.131700039E1,1.825430124E1
7.303714358E0,2.832000017E0,-1.416699982E1,-1.201099968E1,1.878798076E1
7.308695818E0,3.193000078E0,-1.411200047E1,-1.262199974E1,1.920048656E1
7.313677051E0,3.517999887E0,-1.399199963E1,-1.316100025E1,1.952855101E1
7.318658351E0,3.782999992E0,-1.384300041E1,-1.367199993E1,1.982078029E1
7.323639813E0,4.040999889E0,-1.368599987E1,-1.409200001E1,2.005544158E1
7.328621046E0,4.317999840E0,-1.352900028E1,-1.439299965E1,2.021972824E1
7.333602375E0,4.577000141E0,-1.339500046E1,-1.435999966E1,2.016394202E1
7.338583837E0,4.834000111E0,-1.336600018E1,-1.397200012E1,1.993073770E1
7.343565147E0,5.169000149E0,-1.341399956E1,-1.327299976E1,1.956595179E1
7.348546388E0,5.507999897E0,-1.348999977E1,-1.244999981E1,1.916561118E1
7.353527847E0,5.820000172E0,-1.365400028E1,-1.153899956E1,1.880033607E1
7.358509161E0,6.057000160E0,-1.380700016E1,-1.066800022E1,1.846961648E1
7.363490392E0,6.130000114E0,-1.392000008E1,-9.831999779E0,1.811108840E1
7.368471851E0,6.111000061E0,-1.336800003E1,-9.043000221E0,1.725756644E1
7.373453060E0,5.962999821E0,-1.416699982E1,-8.088000298E0,1.736885142E1
7.378434366E0,5.602000237E0,-1.428999996E1,-7.058000088E0,1.689384121E1
7.383415827E0,5.199999809E0,-1.452200031E1,-6.146999836E0,1.660464086E1
7.388397050E0,4.703000069E0,-1.487399960E1,-5.455999851E0,1.652640336E1
7.393378586E0,4.079999924E0,-1.522700024E1,-4.821000099E0,1.648484084E1
7.398359833E0,3.482000113E0,-1.552700043E1,-4.130000114E0,1.643985912E1
7.403341064E0,2.931999922E0,-1.583899975E1,-3.451999903E0,1.647382287E1
7.408322600E0,2.486999989E0,-1.616099930E1,-2.756000042E0,1.658187575E1
7.413303838E0,2.095999956E0,-1.640999985E1,-2.094000101E0,1.667531551E1
7.418285146E0,1.745000005E0,-1.669799995E1,-1.531000018E0,1.685859391E1
7.423266377E0,1.363999963E0,-1.709199905E1,-1.093000054E0,1.718114014E1
7.428247840E0,9.850000143E-1,-1.756399918E1,-7.260000110E-1,1.760657173E1
7.433229150E0,5.809999704E-1,-1.813699913E1,-3.610000014E-1,1.814989310E1
7.438210372E0,1.180000007E-1,-1.865500069E1,5.700000003E-2,1.865546096E1
7.443191831E0,-4.420000017E-1,-1.903199959E1,3.729999959E-1,1.904078521E1
7.448173141E0,-1.128999949E0,-1.928800011E1,6.380000114E-1,1.933154502E1
7.453154639E0,-1.794999957E0,-1.953100014E1,8.640000224E-1,1.963233270E1
7.458135871E0,-2.335999966E0,-1.987400055E1,1.036999941E0,2.003766859E1
7.463117177E0,-2.792000055E0,-2.028300095E1,1.327000022E0,2.051722010E1
7.468098644E0,-3.232000113E0,-2.065800095E1,1.588000059E0,2.096951530E1
